,hour,total_count,is_holiday_0,is_holiday_1,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
3952,14,334,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3953,15,367,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3954,16,468,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3955,17,449,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3956,18,381,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3957,19,326,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3958,20,188,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3959,21,183,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3960,22,161,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3961,23,150,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3962,0,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3963,1,76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3964,2,72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3965,3,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3966,4,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3967,5,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3968,6,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3969,7,71,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3970,8,84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3971,9,169,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3972,10,244,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3973,11,377,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3974,12,396,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3975,13,363,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3976,14,317,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3977,15,362,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3978,16,378,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3979,17,397,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3980,18,296,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3981,19,311,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3982,20,232,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3983,21,167,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3984,22,152,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3985,23,92,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3986,0,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3987,1,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3988,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3989,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3990,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3991,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3992,6,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3993,7,46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3994,8,221,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3995,9,219,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3996,10,91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3997,11,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3998,12,162,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3999,13,179,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4000,14,175,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4001,15,205,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4002,16,299,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4003,17,565,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4004,18,538,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4005,19,431,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4006,20,316,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4007,21,206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4008,22,130,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4009,23,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4010,0,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4011,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4012,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4013,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4014,4,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4015,5,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4016,6,115,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4017,7,309,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4018,8,401,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4019,9,275,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4020,10,161,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4021,11,171,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4022,12,189,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4023,13,207,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4024,14,152,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4025,15,170,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4026,16,335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4027,17,572,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4028,18,536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4029,19,425,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4030,20,326,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4031,21,229,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4032,22,109,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4033,23,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4034,0,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4035,1,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4036,2,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4037,3,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4038,4,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4039,5,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4040,6,122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4041,7,311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4042,8,423,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4043,9,219,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4044,10,135,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4045,11,145,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4046,12,188,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4047,13,147,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4048,14,145,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4049,15,146,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4050,16,258,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4051,17,529,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4052,18,513,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4053,19,342,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4054,20,282,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4055,21,247,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4056,22,148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4057,23,105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4058,0,49,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4059,1,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4060,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4061,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4062,4,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4063,5,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4064,6,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4065,7,327,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4066,8,432,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4067,9,227,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4068,10,127,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4069,11,136,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4070,12,160,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4071,13,186,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4072,14,149,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4073,15,189,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4074,16,275,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4075,17,569,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4076,18,540,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4077,19,400,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4078,20,352,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4079,21,234,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4080,22,162,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4081,23,105,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4082,0,63,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4083,1,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4084,2,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4085,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4086,4,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4087,5,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4088,6,91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4089,7,268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4090,8,466,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4091,9,231,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4092,10,145,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4093,11,203,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4094,12,201,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4095,13,221,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4096,14,229,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4097,15,216,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4098,16,327,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4099,17,557,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4100,18,452,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4101,19,385,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4102,20,288,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4103,21,233,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4104,22,167,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4105,23,172,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4106,0,116,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4107,1,95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4108,2,59,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4109,3,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4110,4,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4111,5,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4112,6,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4113,7,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4114,8,112,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4115,9,186,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4116,10,302,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4117,11,331,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4118,12,392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4119,13,371,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4120,14,383,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4121,15,392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4122,16,410,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4123,17,399,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4124,18,307,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4125,19,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4126,20,269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4127,21,202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4128,22,187,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4129,23,179,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4130,0,115,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4131,1,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4132,2,87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4133,3,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4134,4,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4135,5,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4136,6,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4137,7,51,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4138,8,107,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4139,9,206,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4140,10,332,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4141,11,346,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4142,12,443,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4143,13,442,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4144,14,443,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4145,15,403,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4146,16,455,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4147,17,421,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4148,18,382,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4149,19,317,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4150,20,213,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4151,21,183,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4152,22,114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4153,23,78,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4154,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4155,1,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4156,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4157,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4158,4,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4159,5,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4160,6,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4161,7,261,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4162,8,447,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4163,9,187,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4164,10,150,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4165,11,150,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4166,12,170,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4167,13,164,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4168,14,158,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4169,15,202,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4170,16,275,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4171,17,604,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4172,18,591,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4173,19,396,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4174,20,305,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4175,21,242,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4176,22,145,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4177,23,81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4178,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4179,1,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4180,2,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4181,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4182,4,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4183,5,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4184,6,124,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4185,7,347,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4186,8,456,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4187,9,246,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4188,10,157,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4189,11,167,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4190,12,202,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4191,13,189,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4192,14,160,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4193,15,166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4194,16,261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4195,17,579,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4196,18,504,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4197,19,299,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4198,20,296,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4199,21,195,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4200,22,134,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4201,23,81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4202,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4203,1,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4204,2,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4205,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4206,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4207,5,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4208,6,116,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4209,7,336,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4210,8,540,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4211,9,221,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4212,10,126,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4213,11,170,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4214,12,243,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4215,13,231,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4216,14,188,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4217,15,189,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4218,16,328,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4219,17,570,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4220,18,588,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4221,19,401,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4222,20,333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4223,21,221,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4224,22,183,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4225,23,129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4226,0,54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4227,1,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4228,2,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4229,3,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4230,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4231,5,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4232,6,123,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4233,7,320,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4234,8,555,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
